"state_abbr","state_fips","place_fips","stpl_fips","city_name","metric_name","group_name","metric_number","group_number","num","denom","est","lci","uci","county_indicator","educ_indicator","multiplier_indicator","data_yr_type","geo_level","Date of export to MySQL database","version","NOTE - NCHS Disclaimer"
NY,36,673000,3673000,Syracuse,Frequent mental distress,total population,7,1,-999,-999,15.9,15.6,16.2,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Frequent mental distress,total population,7,1,-999,-999,12,11.8,12.2,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Frequent physical distress,total population,8,1,-999,-999,11.6,11.4,11.8,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Frequent physical distress,total population,8,1,-999,-999,15.8,15.7,15.9,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Frequent physical distress,total population,8,1,-999,-999,13.5,13.2,13.8,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Frequent physical distress,total population,8,1,-999,-999,11.5,11.2,11.8,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Frequent physical distress,total population,8,1,-999,-999,12.2,12.2,12.2,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Frequent physical distress,total population,8,1,-999,-999,15.5,15.4,15.6,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Frequent physical distress,total population,8,1,-999,-999,15,14.7,15.3,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Frequent physical distress,total population,8,1,-999,-999,14.8,14.6,15,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Frequent physical distress,total population,8,1,-999,-999,13,12.9,13.1,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,High blood pressure,total population,9,1,-999,-999,28.9,28.7,29.1,0,-999,-999,"2015, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,High blood pressure,total population,9,1,-999,-999,36.1,36,36.2,0,-999,-999,"2015, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,High blood pressure,total population,9,1,-999,-999,35.6,35.4,35.8,0,-999,-999,"2015, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,High blood pressure,total population,9,1,-999,-999,28.7,28.4,29,0,-999,-999,"2015, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,High blood pressure,total population,9,1,-999,-999,28.4,28.4,28.4,0,-999,-999,"2015, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,High blood pressure,total population,9,1,-999,-999,31.4,31.3,31.5,0,-999,-999,"2015, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,High blood pressure,total population,9,1,-999,-999,31.2,31,31.4,0,-999,-999,"2015, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,High blood pressure,total population,9,1,-999,-999,28.8,28.6,29,0,-999,-999,"2015, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,High blood pressure,total population,9,1,-999,-999,29.6,29.4,29.8,0,-999,-999,"2015, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,High school graduation,total population,10,1,539,779,69.2,66.5,71.9,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,High school graduation,total population,10,1,1878,2800,67.1,65.6,68.5,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,High school graduation,total population,10,1,333,548,60.8,57.3,64.2,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,High school graduation,total population,10,1,642,817,78.6,76.2,80.9,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,651000,3651000,New York,High school graduation,total population,10,1,57264,76200,75.1,74.9,75.4,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,663000,3663000,Rochester,High school graduation,total population,10,1,1248,2170,57.5,55.8,59.3,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,High school graduation,total population,10,1,422,713,59.2,56.2,62.2,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,High school graduation,total population,10,1,899,1500,59.9,57.9,62,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,High school graduation,total population,10,1,1454,1769,82.2,80.7,83.7,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,601000,3601000,Albany,High school graduation,limited english proficiency,10,18,12,46,26.1,15.4,36.7,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,High school graduation,limited english proficiency,10,18,112,290,38.6,33.9,43.3,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,High school graduation,limited english proficiency,10,18,2,25,8,0,16.9,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,High school graduation,limited english proficiency,10,18,10,47,21.3,11.5,31.1,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,651000,3651000,New York,High school graduation,limited english proficiency,10,18,1893,6008,31.5,30.5,32.5,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,663000,3663000,Rochester,High school graduation,limited english proficiency,10,18,58,250,23.2,18.8,27.6,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,High school graduation,limited english proficiency,10,18,4,23,17.4,4.4,30.4,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,High school graduation,limited english proficiency,10,18,44,157,28,22.1,33.9,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,High school graduation,limited english proficiency,10,18,28,88,31.8,23.7,40,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,601000,3601000,Albany,High school graduation,female,10,2,238,329,72.3,68.3,76.4,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,High school graduation,female,10,2,996,1396,71.3,69.4,73.3,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,High school graduation,female,10,2,188,274,68.6,64,73.2,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,High school graduation,female,10,2,339,395,85.8,82.9,88.7,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,651000,3651000,New York,High school graduation,female,10,2,29393,36831,79.8,79.5,80.1,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,663000,3663000,Rochester,High school graduation,female,10,2,622,1045,59.5,57,62,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,High school graduation,female,10,2,231,356,64.9,60.7,69,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,High school graduation,female,10,2,477,742,64.3,61.4,67.2,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,High school graduation,female,10,2,761,882,86.3,84.4,88.2,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,601000,3601000,Albany,High school graduation,male,10,3,197,332,59.3,54.9,63.8,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,High school graduation,male,10,3,882,1404,62.8,60.7,64.9,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,High school graduation,male,10,3,145,274,52.9,48,57.9,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,High school graduation,male,10,3,303,422,71.8,68.2,75.4,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,651000,3651000,New York,High school graduation,male,10,3,27162,38526,70.5,70.1,70.9,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,663000,3663000,Rochester,High school graduation,male,10,3,468,906,51.7,48.9,54.4,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,High school graduation,male,10,3,191,357,53.5,49.2,57.8,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,High school graduation,male,10,3,422,758,55.7,52.7,58.6,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,High school graduation,male,10,3,693,887,78.1,75.8,80.4,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,601000,3601000,Albany,High school graduation,asian,10,4,40,55,72.7,62.8,82.6,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,High school graduation,asian,10,4,169,223,75.8,71.1,80.5,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,High school graduation,asian,10,4,,,,,,-999,,-999,2017-2018,city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,High school graduation,asian,10,4,,,,,,-999,,-999,2017-2018,city,2019-06-11,6,
NY,36,651000,3651000,New York,High school graduation,asian,10,4,10507,12114,86.7,86.2,87.2,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,663000,3663000,Rochester,High school graduation,asian,10,4,16,24,66.7,50.8,82.5,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,High school graduation,asian,10,4,119,169,70.4,64.6,76.2,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,High school graduation,asian,10,4,54,83,65.1,56.5,73.7,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,High school graduation,asian,10,4,88,93,94.6,90.8,98.5,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,601000,3601000,Albany,High school graduation,black,10,5,298,442,67.4,63.8,71.1,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,High school graduation,black,10,5,874,1345,65,62.8,67.1,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,High school graduation,black,10,5,264,428,61.7,57.8,65.5,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,High school graduation,black,10,5,155,202,76.7,71.8,81.6,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,651000,3651000,New York,High school graduation,black,10,5,13583,18812,72.2,71.7,72.7,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,663000,3663000,Rochester,High school graduation,black,10,5,747,1292,57.8,55.6,60.1,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,High school graduation,black,10,5,119,235,50.6,45.3,56,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,High school graduation,black,10,5,458,786,58.3,55.4,61.2,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,High school graduation,black,10,5,255,333,76.6,72.8,80.4,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,601000,3601000,Albany,High school graduation,hispanic,10,6,77,117,65.8,58.6,73,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,High school graduation,hispanic,10,6,216,414,52.2,48.1,56.2,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,High school graduation,hispanic,10,6,47,80,58.8,49.7,67.8,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,High school graduation,hispanic,10,6,246,350,70.3,66.3,74.3,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,651000,3651000,New York,High school graduation,hispanic,10,6,19437,28280,68.7,68.3,69.2,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,663000,3663000,Rochester,High school graduation,hispanic,10,6,286,554,51.6,48.1,55.1,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,High school graduation,hispanic,10,6,49,101,48.5,40.3,56.7,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,High school graduation,hispanic,10,6,113,209,54.1,48.4,59.7,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,High school graduation,hispanic,10,6,813,1005,80.9,78.9,82.9,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,601000,3601000,Albany,High school graduation,white,10,7,97,129,75.2,68.9,81.4,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,High school graduation,white,10,7,377,469,80.4,77.4,83.4,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,High school graduation,white,10,7,8,14,57.1,35.4,78.9,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,High school graduation,white,10,7,209,226,92.5,89.6,95.4,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,651000,3651000,New York,High school graduation,white,10,7,8073,9226,87.5,86.9,88.1,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,663000,3663000,Rochester,High school graduation,white,10,7,109,169,64.5,58.4,70.6,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,High school graduation,white,10,7,122,191,63.9,58.2,69.6,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,High school graduation,white,10,7,214,331,64.7,60.3,69,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,High school graduation,white,10,7,211,240,87.9,84.5,91.4,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,601000,3601000,Albany,High school graduation,other,10,8,,,,,,-999,,-999,2017-2018,city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,High school graduation,other,10,8,6,6,100,100,100,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,High school graduation,other,10,8,,,,,,-999,,-999,2017-2018,city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,High school graduation,other,10,8,,,,,,-999,,-999,2017-2018,city,2019-06-11,6,
NY,36,651000,3651000,New York,High school graduation,other,10,8,497,591,84.1,81.6,86.6,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,663000,3663000,Rochester,High school graduation,other,10,8,,,,,,-999,,-999,2017-2018,city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,High school graduation,other,10,8,,,,,,-999,,-999,2017-2018,city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,High school graduation,other,10,8,21,37,56.8,43.4,70.2,-999,1,-999,2017-2018,city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,High school graduation,other,10,8,,,,,,-999,,-999,2017-2018,city,2019-06-11,6,
NY,36,601000,3601000,Albany,"Housing cost, excessive",total population,11,1,17119,41245,41.5,39.5,43.6,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,"Housing cost, excessive",total population,11,1,42311,110636,38.2,37,39.5,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,"Housing cost, excessive",total population,11,1,13079,25101,52.1,49.7,54.5,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,"Housing cost, excessive",total population,11,1,13021,28463,45.7,43.3,48.2,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,"Housing cost, excessive",total population,11,1,1449585,3142405,46.1,45.9,46.4,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,"Housing cost, excessive",total population,11,1,39551,86180,45.9,44.9,46.9,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,"Housing cost, excessive",total population,11,1,8848,22812,38.8,36.4,41.1,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,"Housing cost, excessive",total population,11,1,22108,55633,39.7,38.3,41.2,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,"Housing cost, excessive",total population,11,1,32758,74413,44,42.5,45.6,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Housing with potential lead risk,total population,12,1,21701.3,48265,45,43.8,46.1,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Housing with potential lead risk,total population,12,1,70265.9,132066,53.2,52.6,53.8,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Housing with potential lead risk,total population,12,1,12366,27396,45.1,44.2,46.1,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Housing with potential lead risk,total population,12,1,12168.8,30087,40.4,39.1,41.8,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Housing with potential lead risk,total population,12,1,1366992.2,3455117,39.6,39.4,39.7,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Housing with potential lead risk,total population,12,1,46066.7,99032,46.5,45.9,47.2,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Housing with potential lead risk,total population,12,1,15741.5,32265,48.8,47.7,49.9,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Housing with potential lead risk,total population,12,1,29119.6,66720,43.6,42.9,44.4,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Housing with potential lead risk,total population,12,1,30059.4,82462,36.5,35.6,37.3,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Income Inequality,total population,13,1,-999,-999,-20.3,-999,-999,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Income Inequality,total population,13,1,-999,-999,-32.3,-999,-999,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Income Inequality,total population,13,1,-999,-999,-6.4,-999,-999,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Income Inequality,total population,13,1,-999,-999,13.1,-999,-999,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Income Inequality,total population,13,1,-999,-999,-4.1,-999,-999,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Income Inequality,total population,13,1,-999,-999,-34.6,-999,-999,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Income Inequality,total population,13,1,-999,-999,-23,-999,-999,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Income Inequality,total population,13,1,-999,-999,-31.4,-999,-999,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Income Inequality,total population,13,1,-999,-999,-1.2,-999,-999,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Lead exposure risk index,total population,14,1,-999,-999,10,-999,-999,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Lead exposure risk index,total population,14,1,-999,-999,10,-999,-999,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Lead exposure risk index,total population,14,1,-999,-999,9,-999,-999,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Lead exposure risk index,total population,14,1,-999,-999,8,-999,-999,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Lead exposure risk index,total population,14,1,-999,-999,9,-999,-999,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Lead exposure risk index,total population,14,1,-999,-999,10,-999,-999,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Lead exposure risk index,total population,14,1,-999,-999,10,-999,-999,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Lead exposure risk index,total population,14,1,-999,-999,10,-999,-999,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Lead exposure risk index,total population,14,1,-999,-999,9,-999,-999,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Limited access to healthy foods,total population,15,1,66662,97856,68.1,67.9,68.4,0,-999,-999,2015,city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Limited access to healthy foods,total population,15,1,117387,265093,44.3,44.1,44.4,0,-999,-999,2015,city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Limited access to healthy foods,total population,15,1,9897,67292,14.7,14.5,14.9,0,-999,-999,2015,city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Limited access to healthy foods,total population,15,1,19091,77062,24.8,24.5,25,0,-999,-999,2015,city,2019-06-11,6,
NY,36,651000,3651000,New York,Limited access to healthy foods,total population,15,1,377434,8175133,4.6,4.6,4.6,0,-999,-999,2015,city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Limited access to healthy foods,total population,15,1,124541,242442,51.4,51.2,51.5,0,-999,-999,2015,city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Limited access to healthy foods,total population,15,1,35497,66513,53.4,53.1,53.7,0,-999,-999,2015,city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Limited access to healthy foods,total population,15,1,66690,148126,45,44.8,45.2,0,-999,-999,2015,city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Limited access to healthy foods,total population,15,1,45640,195976,23.3,23.1,23.4,0,-999,-999,2015,city,2019-06-11,6,
NY,36,601000,3601000,Albany,Limited access to healthy foods,asian,15,4,2974,4945,60.1,59,61.3,0,-999,-999,2015,city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Limited access to healthy foods,asian,15,4,2697,8555,31.5,30.7,32.4,0,-999,-999,2015,city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Limited access to healthy foods,asian,15,4,220,1272,17.3,15.5,19,0,-999,-999,2015,city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Limited access to healthy foods,asian,15,4,767,3310,23.2,22,24.4,0,-999,-999,2015,city,2019-06-11,6,
NY,36,651000,3651000,New York,Limited access to healthy foods,asian,15,4,36330,1043535,3.5,3.5,3.5,0,-999,-999,2015,city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Limited access to healthy foods,asian,15,4,3662,7124,51.4,50.4,52.4,0,-999,-999,2015,city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Limited access to healthy foods,asian,15,4,1327,2489,53.3,51.7,55,0,-999,-999,2015,city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Limited access to healthy foods,asian,15,4,2689,8083,33.3,32.4,34.1,0,-999,-999,2015,city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Limited access to healthy foods,asian,15,4,3609,11678,30.9,30.2,31.6,0,-999,-999,2015,city,2019-06-11,6,
NY,36,601000,3601000,Albany,Limited access to healthy foods,black,15,5,22962,30110,76.3,75.9,76.7,0,-999,-999,2015,city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Limited access to healthy foods,black,15,5,54377,102096,53.3,53,53.5,0,-999,-999,2015,city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Limited access to healthy foods,black,15,5,6793,42667,15.9,15.6,16.2,0,-999,-999,2015,city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Limited access to healthy foods,black,15,5,2493,14847,16.8,16.3,17.3,0,-999,-999,2015,city,2019-06-11,6,
NY,36,651000,3651000,New York,Limited access to healthy foods,black,15,5,75749,2088510,3.6,3.6,3.6,0,-999,-999,2015,city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Limited access to healthy foods,black,15,5,39968,91045,43.9,43.6,44.2,0,-999,-999,2015,city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Limited access to healthy foods,black,15,5,7132,13362,53.4,52.7,54.1,0,-999,-999,2015,city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Limited access to healthy foods,black,15,5,17510,42805,40.9,40.5,41.3,0,-999,-999,2015,city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Limited access to healthy foods,black,15,5,4969,36572,13.6,13.3,13.9,0,-999,-999,2015,city,2019-06-11,6,
NY,36,601000,3601000,Albany,Limited access to healthy foods,hispanic,15,6,5815,8396,69.3,68.4,70.1,0,-999,-999,2015,city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Limited access to healthy foods,hispanic,15,6,10051,28012,35.9,35.4,36.4,0,-999,-999,2015,city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Limited access to healthy foods,hispanic,15,6,835,9592,8.7,8.2,9.2,0,-999,-999,2015,city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Limited access to healthy foods,hispanic,15,6,1897,21452,8.8,8.5,9.2,0,-999,-999,2015,city,2019-06-11,6,
NY,36,651000,3651000,New York,Limited access to healthy foods,hispanic,15,6,55213,2336076,2.4,2.3,2.4,0,-999,-999,2015,city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Limited access to healthy foods,hispanic,15,6,13652,36636,37.3,36.8,37.7,0,-999,-999,2015,city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Limited access to healthy foods,hispanic,15,6,3689,6944,53.1,52.1,54.1,0,-999,-999,2015,city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Limited access to healthy foods,hispanic,15,6,4697,12091,38.8,38.1,39.6,0,-999,-999,2015,city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Limited access to healthy foods,hispanic,15,6,7415,67927,10.9,10.7,11.1,0,-999,-999,2015,city,2019-06-11,6,
NY,36,601000,3601000,Albany,Limited access to healthy foods,white,15,7,35970,55783,64.5,64.1,64.8,0,-999,-999,2015,city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Limited access to healthy foods,white,15,7,52888,133778,39.5,39.3,39.8,0,-999,-999,2015,city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Limited access to healthy foods,white,15,7,2324,16371,14.2,13.7,14.6,0,-999,-999,2015,city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Limited access to healthy foods,white,15,7,14940,50231,29.7,29.4,30.1,0,-999,-999,2015,city,2019-06-11,6,
NY,36,651000,3651000,New York,Limited access to healthy foods,white,15,7,235461,3597341,6.5,6.5,6.6,0,-999,-999,2015,city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Limited access to healthy foods,white,15,7,70886,118671,59.7,59.5,60,0,-999,-999,2015,city,2019-06-11,6,
